PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20230623;06;2023;7461107;1;1;1;70;27;1;64.22894784;27;;1;1;12;3;;;48;600000;1;10;1;8;3;1;2;2;;2;;9111;9111;97;9700;
20230623;06;2023;7461107;1;2;1;70;27;1;64.22894784;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461108;1;2;1;70;27;1;60.878457361;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461109;1;1;1;70;27;1;37.113962351;27;1;;;;;;;;;1;240;0;6;4;1;2;3;;2;;.;8111;07;0722;
20230623;06;2023;7461109;1;3;1;70;27;1;37.113962351;27;;2;1;20;4;;;40;1200000;1;24;0;8;4;3;2;2;;2;;9313;9313;41;4111;
20230623;06;2023;7461109;1;4;1;70;27;1;37.113962351;27;1;;;;;;;;;1;240;0;6;4;1;2;3;;2;;.;8111;07;0722;
20230623;06;2023;7461110;1;1;1;70;27;1;42.743202614;27;;2;1;20;2;;;40;1500000;1;6;0;8;1;7;2;2;;2;;2635;2635;94;9499;
20230623;06;2023;7461112;1;1;1;70;27;1;49.668176347;27;;1;1;5;1;;;40;600000;2;;;;;;;2;;2;;5223;;;;
20230623;06;2023;7461112;1;4;1;70;27;1;49.668176347;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461113;1;1;1;70;27;1;44.845469667;27;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;8111;07;0722;
20230623;06;2023;7461114;1;1;1;70;27;1;57.765069758;27;;1;1;2;4;;;50;1000000;1;1;0;8;1;2;2;2;;2;;9313;5223;47;4711;
20230623;06;2023;7461114;1;2;1;70;27;1;57.765069758;27;1;;;;;1;;38;900000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461116;1;1;1;70;27;1;49.964652003;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461118;1;1;1;70;27;1;36.477570703;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461120;1;1;1;70;27;1;27.025755876;27;1;;;;;1;;48;1160000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461120;1;3;1;70;27;1;27.025755876;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461120;1;4;1;70;27;1;27.025755876;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461121;1;2;1;70;27;1;40.335232131;27;;1;1;10;7;;;40;1300000;1;10;5;8;4;10;2;2;;2;;4110;4110;86;8610;
20230623;06;2023;7461124;1;1;1;70;27;1;45.209823865;27;;2;1;51;1;;;40;600000;2;;;;;;;2;;2;;4110;;;;
20230623;06;2023;7461124;1;3;1;70;27;1;45.209823865;27;1;;;;;1;;20;500000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461124;1;4;1;70;27;1;45.209823865;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461125;1;1;1;70;27;1;29.457194723;27;;2;1;51;1;;;40;1300000;1;25;0;8;3;1;2;2;;2;;2342;5311;97;9700;
20230623;06;2023;7461127;1;1;1;70;27;1;98.955867004;27;;2;1;16;4;;;66;1000000;1;4;5;8;4;2;2;2;;2;;7112;7112;41;4111;
20230623;06;2023;7461129;1;3;1;70;41;1;131.55576927;41;1;;;;;;;;;1;72;0;4;1;5;2;2;;2;;.;5414;41;4111;
20230623;06;2023;7461130;1;2;1;70;41;1;173.8782603;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461131;1;2;1;70;41;1;150.96851564;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461134;1;1;1;70;41;1;155.77715384;41;1;;;;;;;;;1;180;3;3;4;1;2;2;;2;;.;5120;56;5611;
20230623;06;2023;7461137;1;2;1;70;41;1;135.13317506;41;;1;1;12;1;;;48;1300000;1;12;2;8;1;10;2;2;;2;;5223;5223;47;4771;
20230623;06;2023;7461138;1;1;1;70;41;1;175.21025821;41;1;;;;;;;;;1;24;1;1;1;6;2;2;;2;;.;5120;56;5621;
20230623;06;2023;7461138;1;3;1;70;41;1;175.21025821;41;1;;;;;;2;;1160000;1;2;1;4;4;1;2;2;;2;;.;9313;41;4111;
20230623;06;2023;7461138;1;4;1;70;41;1;175.21025821;41;1;;;;;;;;;1;3;1;1;4;1;2;2;;2;;.;5131;56;5611;
20230623;06;2023;7461140;1;1;1;70;41;1;178.8220584;41;1;;;;;;;;;1;140;1;5;2;10;2;3;;2;;.;2411;84;8413;
20230623;06;2023;7461141;1;1;1;70;41;1;180.78610351;41;1;;;;;;;;;1;70;1;3;1;5;2;2;;2;;.;5322;87;8730;
20230623;06;2023;7461141;1;2;1;70;41;1;180.78610351;41;1;;;;;;;;;1;2;1;1;1;5;2;2;;2;;.;3339;94;9492;
20230623;06;2023;7461141;1;3;1;70;41;1;180.78610351;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461141;1;4;1;70;41;1;180.78610351;41;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20230623;06;2023;7461142;1;4;1;70;41;1;210.8627377;41;;1;1;3;1;;;40;2000000;2;;;;;;;2;;2;;2512;;;;
20230623;06;2023;7461143;1;2;1;70;41;1;206.12043732;41;1;;;;;;;;;1;60;1;3;1;10;2;2;;2;;.;4211;64;6412;
20230623;06;2023;7461144;1;1;1;70;41;1;170.38126201;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461149;1;1;1;70;41;1;146.93888438;41;1;;;;;;;;;1;12;1;9;4;1;2;2;;2;;.;7511;47;4723;
20230623;06;2023;7461149;1;2;1;70;41;1;146.93888438;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461154;1;2;1;70;41;1;191.51268399;41;1;;;;;;;;;1;7;1;3;1;7;2;2;;2;;.;2341;85;8530;
20230623;06;2023;7461158;1;2;1;70;41;1;227.57870472;41;1;;;;;;;;;1;24;5;4;1;5;2;2;;2;;.;9112;85;8513;
20230623;06;2023;7461158;1;4;1;70;41;1;227.57870472;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461159;1;1;1;70;41;1;175.88317544;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461159;1;2;1;70;41;1;175.88317544;41;1;;;;;2;5;;1500000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461161;1;1;1;70;41;1;189.52621424;41;1;;;;;;;;;1;3;1;3;4;1;2;2;;2;;.;9112;81;8121;
20230623;06;2023;7461161;1;3;1;70;41;1;189.52621424;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461162;1;2;1;70;41;1;276.86895773;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461163;1;1;1;70;41;1;315.7636389;41;1;;;;;;;;;1;100;1;3;4;4;2;1;1;2;;.;2359;85;8559;
20230623;06;2023;7461163;1;3;1;70;41;1;315.7636389;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461165;1;1;1;70;41;1;288.72758838;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461166;1;2;1;70;41;1;327.98679294;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461171;1;3;1;70;41;1;104.10586716;41;1;;;;;;;;;1;250;1;5;1;8;2;3;;2;;.;9622;46;4631;
20230623;06;2023;7461173;1;3;1;70;41;1;192.88443613;41;;2;1;40;1;;;48;1800000;2;;;;;;;2;;2;;2141;;;;
20230623;06;2023;7461173;1;4;1;70;41;1;192.88443613;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461175;1;3;1;70;41;1;165.61877207;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461178;1;1;1;70;41;1;308.58846153;41;;1;1;3;1;;;48;1160000;1;3;0;9;4;1;2;2;;2;;3322;8321;49;4921;
20230623;06;2023;7461179;1;2;1;70;41;1;134.69162916;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461179;1;4;1;70;41;1;134.69162916;41;;1;1;8;1;;;40;1200000;1;3;5;8;3;1;2;2;;2;;7531;9111;97;9700;
20230623;06;2023;7461181;1;2;1;70;41;1;206.12043732;41;1;;;;;2;5;;1160000;1;84;0;3;1;10;2;2;;2;;.;5223;47;4771;
20230623;06;2023;7461183;1;1;1;70;41;1;192.92252496;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461184;1;1;1;70;41;1;148.43887476;41;1;;;;;;;;;1;36;1;7;1;4;2;2;;2;;.;2341;85;8530;
20230623;06;2023;7461184;1;2;1;70;41;1;148.43887476;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461186;1;2;1;70;41;1;120.77481251;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461188;1;2;1;70;41;1;214.67854609;41;1;;;;;2;5;;800000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461190;1;4;1;70;41;1;145.65623584;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461191;1;1;1;70;41;1;141.69704528;41;1;;;;;1;;48;1000000;1;120;1;4;4;1;2;2;;2;;.;8321;49;4921;
20230623;06;2023;7461191;1;4;1;70;41;1;141.69704528;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461192;1;5;1;70;41;1;212.42290263;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461195;1;2;1;70;41;1;209.23973907;41;;2;1;20;4;;;48;1160000;1;6;0;8;4;1;2;2;;2;;7111;9313;41;4111;
20230623;06;2023;7461195;1;3;1;70;41;1;209.23973907;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461198;1;1;1;70;41;1;212.13906723;41;;2;1;52;7;;;48;1200000;1;12;0;8;4;1;2;2;;2;;9211;9211;01;0161;
20230623;06;2023;7461198;1;2;1;70;41;1;212.13906723;41;1;;;;;;;;;1;12;0;8;4;1;2;2;;2;;.;9112;81;8121;
20230623;06;2023;7461200;1;2;1;70;41;1;285.24096551;41;1;;;;;1;;48;1200000;1;2;0;4;4;1;2;2;;2;;.;9112;81;8121;
20230623;06;2023;7461200;1;3;1;70;41;1;285.24096551;41;;1;1;4;4;;;24;800000;1;1;0;4;4;1;2;2;;2;;9333;9333;52;5224;
20230623;06;2023;7461202;1;1;1;70;41;1;364.69258063;41;1;;;;;;;;;1;2;1;3;1;4;2;2;;2;;.;4226;93;9311;
20230623;06;2023;7461202;1;3;1;70;41;1;364.69258063;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461202;1;4;1;70;41;1;364.69258063;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461204;1;2;1;70;41;1;196.76073493;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461204;1;3;1;70;41;1;196.76073493;41;;2;1;32;1;;;48;1300000;1;32;5;8;1;5;2;2;;2;;4311;5329;47;4773;
20230623;06;2023;7461204;1;4;1;70;41;1;196.76073493;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461210;1;1;1;70;41;1;405.06910932;41;1;;;;;;;;;1;24;5;3;4;1;2;2;;2;;.;9112;81;8121;
20230623;06;2023;7461210;1;5;1;70;41;1;405.06910932;41;1;;;;;2;5;;1200000;1;10;5;3;3;1;2;2;;2;;.;9111;97;9700;
20230623;06;2023;7461210;1;8;1;70;41;1;405.06910932;41;1;;;;;2;5;;1200000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461210;1;10;1;70;41;1;405.06910932;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461211;1;4;1;70;41;1;316.25578966;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461212;1;1;1;70;41;1;317.24880543;41;;1;1;5;4;;;48;1160000;1;2;1;8;4;1;2;2;;2;;7112;7112;41;4111;
20230623;06;2023;7461213;1;1;1;70;41;1;102.2287572;41;1;;;;;;;;;1;300;1;3;4;1;2;3;;2;;.;9111;81;8121;
20230623;06;2023;7461214;1;2;1;70;41;1;109.33885524;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461214;1;3;1;70;41;1;109.33885524;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461216;1;2;1;70;41;1;297.22443659;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461217;1;1;1;70;41;1;222.53411712;41;1;;;;;1;;40;1000000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461218;1;1;1;70;41;1;102.2287572;41;1;;;;;;;;;1;216;5;5;2;10;2;3;;2;;.;2341;85;8513;
20230623;06;2023;7461219;1;1;1;70;41;1;80.762398718;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461220;1;1;1;70;41;1;133.53850719;41;1;;;;;2;2;;1300000;1;1;4;7;4;1;2;2;;2;;.;8324;49;4921;
20230623;06;2023;7461220;1;2;1;70;41;1;133.53850719;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461220;1;3;1;70;41;1;133.53850719;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461223;1;4;1;70;41;1;102.28133599;41;1;;;;;;;;;1;300;1;3;4;1;2;2;;2;;.;9211;01;0161;
20230623;06;2023;7461223;1;5;1;70;41;1;102.28133599;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461230;1;1;1;70;41;1;123.8811602;41;1;;;;;;;;;1;18;5;3;1;6;2;3;;2;;.;5223;46;4663;
20230623;06;2023;7461230;1;2;1;70;41;1;123.8811602;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461230;1;4;1;70;41;1;123.8811602;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461231;1;2;1;70;41;1;143.30463907;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461233;1;2;1;70;41;1;294.4577676;41;1;;;;;;;;;1;36;5;1;1;10;2;2;;2;;.;5321;86;8621;
20230623;06;2023;7461235;1;1;1;70;44;1;108.61446034;44;;1;1;4;1;;;48;1300000;1;36;0;3;1;10;2;2;;2;;4321;4321;47;4711;
20230623;06;2023;7461236;1;1;1;70;44;1;115.46003331;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461236;1;2;1;70;44;1;115.46003331;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461236;1;3;1;70;44;1;115.46003331;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461237;1;2;1;70;44;1;97.11625294;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461238;1;1;1;70;44;1;28.562044129;44;;2;1;30;1;;;40;1200000;1;6;5;8;1;8;2;2;;2;;5120;5120;94;9499;
20230623;06;2023;7461238;1;6;1;70;44;1;28.562044129;44;;2;1;36;4;;;1;900000;1;24;5;3;3;1;2;2;;2;;5223;9111;97;9700;
20230623;06;2023;7461239;1;2;1;70;44;1;138.64643397;44;1;;;;;2;5;;1300000;1;24;0;8;1;3;2;2;;2;;.;5223;47;4771;
20230623;06;2023;7461240;1;2;1;70;44;1;138.64643397;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461241;1;2;1;70;44;1;109.3119054;44;1;;;;;1;;48;600000;1;24;5;8;4;1;2;2;;2;;.;7332;15;1513;
20230623;06;2023;7461242;1;1;1;70;44;1;124.56391031;44;;2;1;208;1;;;48;600000;1;48;0;7;1;9;2;2;;2;;4110;3322;60;6020;
20230623;06;2023;7461243;1;3;1;70;44;1;112.84475108;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461243;1;5;1;70;44;1;112.84475108;44;;2;1;48;1;;;48;1300000;1;36;0;3;1;10;2;2;;2;;2149;2149;38;3811;
20230623;06;2023;7461244;1;1;1;70;44;1;123.57102105;44;1;;;;;1;;48;900000;1;24;5;8;4;1;2;2;;2;;.;5223;47;4723;
20230623;06;2023;7461244;1;2;1;70;44;1;123.57102105;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461245;1;2;1;70;44;1;105.02873777;44;1;;;;;;;;;1;6;1;8;1;10;2;2;;2;;.;9333;11;1104;
20230623;06;2023;7461246;1;5;1;70;44;1;48.829629358;44;1;;;;;;;;;1;24;1;6;3;1;2;2;;2;;.;9111;97;9700;
20230623;06;2023;7461246;1;6;1;70;44;1;48.829629358;44;1;;;;;;;;;1;12;1;6;4;1;2;2;;2;;.;8321;49;4921;
20230623;06;2023;7461246;1;7;1;70;44;1;48.829629358;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461247;1;2;1;70;44;1;47.928804987;44;1;;;;;;;;;1;12;5;4;4;1;2;2;;2;;.;5414;80;8010;
20230623;06;2023;7461249;1;2;1;70;44;1;108.02954826;44;1;;;;;;;;;1;48;1;6;3;1;2;2;;2;;.;9111;97;9700;
20230623;06;2023;7461249;1;3;1;70;44;1;108.02954826;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461250;1;3;1;70;44;1;105.72630879;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461250;1;4;1;70;44;1;105.72630879;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461251;1;1;1;70;44;1;118.92448748;44;;1;1;6;1;;;48;1200000;1;24;0;3;1;3;2;2;;2;;3343;5223;47;4711;
20230623;06;2023;7461253;1;2;1;70;44;1;120.02732527;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461254;1;2;1;70;44;1;38.461782461;44;;1;1;3;1;;;48;1000000;1;0;3;8;4;2;2;2;;2;;7112;7112;41;4111;
20230623;06;2023;7461254;1;4;1;70;44;1;38.461782461;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461255;1;4;1;70;44;1;42.085159584;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461255;1;5;1;70;44;1;42.085159584;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461257;1;1;1;70;44;1;85.034720144;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461258;1;1;1;70;44;1;66.375503544;44;;2;1;36;4;;;48;1200000;1;24;5;3;4;1;2;2;;2;;1420;1420;47;4711;
20230623;06;2023;7461260;1;3;1;70;44;1;103.39964888;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461263;1;2;1;70;44;1;89.189227191;44;1;;;;;2;5;;500000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461264;1;1;1;70;44;1;56.263348281;44;1;;;;;1;;30;400000;1;36;0;3;4;1;2;2;;2;;.;1420;47;4771;
20230623;06;2023;7461264;1;6;1;70;44;1;56.263348281;44;1;;;;;2;5;;500000;1;22;0;3;3;1;2;2;;2;;.;5311;97;9700;
20230623;06;2023;7461265;1;1;1;70;44;1;55.636519476;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461265;1;3;1;70;44;1;55.636519476;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461265;1;4;1;70;44;1;55.636519476;44;1;;;;;1;;48;800000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461267;1;1;1;70;44;1;62.13271472;44;;2;1;52;1;;;48;1000000;1;24;0;4;4;2;2;2;;2;;2341;5246;56;5619;
20230623;06;2023;7461267;1;2;1;70;44;1;62.13271472;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461267;1;3;1;70;44;1;62.13271472;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461272;1;1;1;70;44;1;83.195979805;44;1;;;;;;;;;1;24;5;5;2;10;2;3;;2;;.;2330;85;8530;
20230623;06;2023;7461272;1;2;1;70;44;1;83.195979805;44;1;;;;;1;;48;2000000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461272;1;3;1;70;44;1;83.195979805;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461273;1;2;1;70;44;1;98.859161569;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461273;1;3;1;70;44;1;98.859161569;44;1;;;;;;5;;1000000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461274;1;1;1;70;44;1;80.125998356;44;1;;;;;;;;;1;240;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230623;06;2023;7461274;1;3;1;70;44;1;80.125998356;44;1;;;;;2;5;;600000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461274;1;4;1;70;44;1;80.125998356;44;1;;;;;2;5;;500000;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461275;1;1;1;70;44;1;91.948489724;44;1;;;;;;;;;1;144;5;4;1;4;2;2;;2;;.;9112;85;8521;
20230623;06;2023;7461276;1;1;1;70;44;1;90.438196549;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461277;1;3;1;70;44;1;137.65444096;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461281;1;4;1;70;44;1;63.877709648;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461282;1;1;1;70;44;1;129.9332904;44;;1;1;8;1;;;48;1200000;1;2;0;6;3;2;2;2;;2;;9112;9111;97;9700;
20230623;06;2023;7461282;1;3;1;70;44;1;129.9332904;44;;1;1;8;1;;;48;1200000;1;3;1;8;4;2;2;2;;2;;9112;5223;47;4772;
20230623;06;2023;7461283;1;3;1;70;44;1;83.903659251;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461284;1;3;1;70;44;1;67.02772957;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461286;1;1;1;70;44;1;38.860589886;44;1;;;;;;;;;1;120;1;8;1;4;2;2;;2;;.;5414;85;8530;
20230623;06;2023;7461286;1;2;1;70;44;1;38.860589886;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461287;1;2;1;70;44;1;105.33903981;44;1;;;;;;;;;1;6;1;8;2;10;2;2;;2;;.;2341;85;8511;
20230623;06;2023;7461288;1;1;1;70;44;1;109.04458961;44;1;;;;;;;;;1;6;1;6;4;1;2;2;;2;;.;5212;56;5619;
20230623;06;2023;7461288;1;2;1;70;44;1;109.04458961;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461289;1;1;1;70;44;1;120.00114315;44;1;;;;;;;;;1;24;1;3;4;1;2;2;;2;;.;5329;77;7729;
20230623;06;2023;7461293;1;1;1;70;44;1;126.33915132;44;1;;;;;;;;;1;24;1;3;3;3;2;2;;2;;.;5311;97;9700;
20230623;06;2023;7461293;1;3;1;70;44;1;126.33915132;44;;1;1;5;4;;;40;800000;1;12;0;3;4;3;2;2;;2;;3332;5131;56;5630;
20230623;06;2023;7461294;1;2;1;70;44;1;103.83785533;44;;1;1;2;4;;;40;2000000;1;0;3;8;4;1;2;2;;1;400000;2166;2166;71;7112;
20230623;06;2023;7461296;1;1;1;70;44;1;102.12524206;44;1;;;;;;;;;1;2;1;8;4;4;2;2;;2;;.;5223;47;4771;
20230623;06;2023;7461296;1;5;1;70;44;1;102.12524206;44;;1;1;3;4;;;40;800000;1;1;2;8;4;2;2;2;;2;;8153;8153;14;1410;
20230623;06;2023;7461298;1;1;1;70;44;1;123.2084197;44;1;;;;;;;;;1;36;0;1;4;5;2;2;;2;;.;9412;56;5611;
20230623;06;2023;7461299;1;1;1;70;44;1;120.00114315;44;;1;1;4;4;;;48;1500000;1;4;1;6;4;2;2;2;;2;;5131;5131;56;5611;
20230623;06;2023;7461300;1;1;1;70;44;1;157.0476624;44;1;;;;;;;;;1;3;1;4;4;3;2;2;;2;;.;9112;10;1081;
20230623;06;2023;7461301;1;2;1;70;44;1;78.493506497;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461301;1;3;1;70;44;1;78.493506497;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461302;1;2;1;70;44;1;67.797652779;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461302;1;3;1;70;44;1;67.797652779;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461302;1;4;1;70;44;1;67.797652779;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461302;1;6;1;70;44;1;67.797652779;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461303;1;1;1;70;44;1;101.52149816;44;1;;;;;;;;;1;36;0;6;4;1;2;2;;2;;.;5221;47;4711;
20230623;06;2023;7461303;1;4;1;70;44;1;101.52149816;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461303;1;5;1;70;44;1;101.52149816;44;;1;1;5;1;;;48;1500000;2;;;;;;;2;;2;;5223;;;;
20230623;06;2023;7461304;1;1;1;70;44;1;35.253723039;44;1;;;;;;;;;1;78;2;3;4;2;2;2;;2;;.;7511;47;4723;
20230623;06;2023;7461304;1;2;1;70;44;1;35.253723039;44;1;;;;;;;;;1;78;2;4;4;2;2;2;;2;;.;7511;47;4723;
20230623;06;2023;7461304;1;3;1;70;44;1;35.253723039;44;;1;1;3;1;;;40;1500000;1;3;2;8;4;10;2;2;;2;;4110;4110;36;3600;
20230623;06;2023;7461304;1;4;1;70;44;1;35.253723039;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461306;1;3;1;70;44;1;76.091068453;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461307;1;2;1;70;44;1;44.067153799;44;;1;1;4;1;;;40;2000000;1;18;5;8;1;4;2;2;;2;;2634;2634;86;8621;
20230623;06;2023;7461307;1;3;1;70;44;1;44.067153799;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230623;06;2023;7461307;1;4;1;70;44;1;44.067153799;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
